"","Year","GEOID","NAME","Median Income","Median Income moe","Percent Median Income Change","Label"
"507","2009","1919675","Delhi",49750,9908,NA,NA
"508","2009","1919720","Delmar",42083,12916,NA,NA
"509","2009","1919765","Deloit",42500,9469,NA,NA
"510","2009","1919810","Delphos",12083,86292,NA,NA
"511","2009","1919855","Delta",26071,7352,NA,NA
"512","2009","1919945","Denison",44238,2396,NA,NA
"513","2009","1920035","Denver",59018,8020,NA,NA
"514","2009","1920125","Derby",34712,17551,NA,NA
"515","2009","1921000","Des Moines",44022,983,NA,NA
"516","2009","1921045","De Soto",58043,7061,NA,NA
"517","2009","1921180","De Witt",52292,9873,NA,NA
"518","2009","1921225","Dexter",55000,22607,NA,NA
"519","2009","1921270","Diagonal",35313,14558,NA,NA
"520","2009","1921360","Dickens",48250,27162,NA,NA
"521","2009","1921405","Dike",67778,8075,NA,NA
"522","2009","1921540","Dixon",39688,14543,NA,NA
"523","2009","1921675","Dolliver",49500,23960,NA,NA
"524","2009","1921720","Donahue",65625,14346,NA,NA
"525","2009","1921810","Donnellson",41818,8526,NA,NA
"526","2009","1921900","Doon",43500,10488,NA,NA
"527","2009","1922035","Douds CDP",72610,86446,NA,NA
"528","2009","1922080","Dougherty",41875,23157,NA,NA
"529","2009","1922215","Dow City",35441,7348,NA,NA
"530","2009","1922305","Dows",31583,6542,NA,NA
"531","2009","1922350","Drakesville",33393,14369,NA,NA
"532","2009","1922395","Dubuque",41879,1456,NA,NA
"533","2009","1922620","Dumont",34750,10106,NA,NA
"534","2009","1922755","Duncombe",40000,13485,NA,NA
"535","2009","1922800","Dundee",45417,20856,NA,NA
"536","2009","1922845","Dunkerton",56838,6622,NA,NA
"537","2009","1922890","Dunlap",38438,6849,NA,NA
"538","2009","1922935","Durango",61250,55392,NA,NA
"539","2009","1922980","Durant",47639,7806,NA,NA
"540","2009","1923115","Dyersville",42124,3424,NA,NA
"541","2009","1923160","Dysart",47120,7726,NA,NA
"542","2009","1923250","Eagle Grove",36290,3298,NA,NA
"543","2009","1923340","Earlham",59500,6978,NA,NA
"544","2009","1923385","Earling",42560,7913,NA,NA
"545","2009","1923430","Earlville",38438,7922,NA,NA
"546","2009","1923475","Early",30694,11931,NA,NA
"547","2009","1923790","East Peru",50000,30215,NA,NA
"548","2009","1923970","Eddyville",34392,3723,NA,NA
"549","2009","1924060","Edgewood",37857,10388,NA,NA
"550","2009","1924375","Elberon",41667,21550,NA,NA
"551","2009","1924420","Eldon",31103,3422,NA,NA
"552","2009","1924465","Eldora",35766,5561,NA,NA
"553","2009","1950700","Mechanicsville",52019,7492,NA,NA
"554","2009","1950790","Mediapolis",44940,7945,NA,NA
"555","2009","1950880","Melbourne",43269,9803,NA,NA
"556","2009","1950935","Melcher-Dallas",45000,7365,NA,NA
"557","2009","1950970","Melrose",42679,6688,NA,NA
"558","2009","1951060","Melvin",28875,4054,NA,NA
"559","2009","1951105","Menlo",47857,16841,NA,NA
"560","2009","1951150","Meriden",32115,12171,NA,NA
"561","2009","1951375","Merrill",41875,8373,NA,NA
"562","2009","1951420","Meservey",31111,3947,NA,NA
"563","2009","1951735","Middletown",52917,22492,NA,NA
"564","2009","1952050","Miles",55781,8494,NA,NA
"565","2009","1952095","Milford",40444,5936,NA,NA
"566","2009","1952230","Millersburg",39306,10227,NA,NA
"567","2009","1952275","Millerton",16964,6110,NA,NA
"568","2009","1952410","Millville",28750,25146,NA,NA
"569","2009","1952455","Milo",50536,11177,NA,NA
"570","2009","1952500","Milton",24750,7738,NA,NA
"571","2009","1952545","Minburn",56250,5247,NA,NA
"572","2009","1952590","Minden",64886,14694,NA,NA
"573","2009","1952815","Mingo",43750,29647,NA,NA
"574","2009","1952860","Missouri Valley",35353,5980,NA,NA
"575","2009","1952905","Mitchell",44375,51390,NA,NA
"576","2009","1952950","Mitchellville",60139,7733,NA,NA
"577","2009","1952995","Modale",51250,5875,NA,NA
"578","2009","1953175","Mondamin",43750,14878,NA,NA
"579","2009","1953265","Monmouth",37708,5943,NA,NA
"580","2009","1953310","Monona",38250,6917,NA,NA
"581","2009","1953355","Monroe",50060,9903,NA,NA
"582","2009","1953490","Montezuma",44693,2456,NA,NA
"583","2009","1953625","Monticello",42981,4836,NA,NA
"584","2009","1953670","Montour",54271,4804,NA,NA
"585","2009","1953760","Montrose",38125,13540,NA,NA
"586","2009","1953850","Moorhead",39375,8422,NA,NA
"587","2009","1953895","Moorland",36667,8878,NA,NA
"588","2009","1953985","Moravia",31429,6097,NA,NA
"589","2009","1954030","Morley",36250,22262,NA,NA
"590","2009","1954120","Morning Sun",46435,7800,NA,NA
"591","2009","1954165","Morrison",48214,6226,NA,NA
"592","2009","1954390","Moulton",26100,6336,NA,NA
"593","2009","1954435","Mount Auburn",45417,7064,NA,NA
"594","2009","1954480","Mount Ayr",39964,4458,NA,NA
"595","2009","1954705","Mount Pleasant",38740,3921,NA,NA
"596","2009","1954750","Mount Sterling",31607,6882,NA,NA
"597","2009","1954795","Mount Union",31250,11385,NA,NA
"598","2009","1954840","Mount Vernon",72240,8300,NA,NA
"599","2009","1954930","Moville",50250,7166,NA,NA
"600","2009","1955065","Murray",31625,8024,NA,NA
"601","2009","1955110","Muscatine",46036,2566,NA,NA
"602","2009","1955200","Mystic",27431,7496,NA,NA
"603","2009","1955335","Nashua",38040,6484,NA,NA
"604","2009","1955515","Nemaha",29688,18790,NA,NA
"605","2009","1955560","Neola",58824,8268,NA,NA
"606","2009","1955695","Nevada",50708,8414,NA,NA
"607","2009","1955785","New Albin",43977,15239,NA,NA
"608","2009","1955965","Newell",41607,3760,NA,NA
"609","2009","1956055","Newhall",52941,6877,NA,NA
"610","2009","1956100","New Hampton",40823,8409,NA,NA
"611","2009","1956145","New Hartford",36583,5146,NA,NA
"612","2009","1956280","New Liberty",45625,34320,NA,NA
"613","2009","1956325","New London",38359,4630,NA,NA
"614","2009","1956370","New Market",35179,4297,NA,NA
"615","2009","1956415","New Providence",35833,14487,NA,NA
"616","2009","1956460","New Sharon",48315,7794,NA,NA
"617","2009","1956505","Newton",39443,3568,NA,NA
"618","2009","1956550","New Vienna",39583,7654,NA,NA
"619","2009","1956595","New Virginia",60938,11572,NA,NA
"620","2009","1956685","Nichols",35938,7097,NA,NA
"621","2009","1956865","Nodaway",35750,12749,NA,NA
"622","2009","1956910","Nora Springs",48488,3262,NA,NA
"623","2009","1957045","Northboro",35833,47887,NA,NA
"624","2009","1957135","North Buena Vista",37000,23532,NA,NA
"625","2009","1957225","North English",37292,6381,NA,NA
"626","2009","1957360","North Liberty",55884,6315,NA,NA
"627","2009","1957495","North Washington",39250,6177,NA,NA
"628","2009","1957630","Northwood",38250,7673,NA,NA
"629","2009","1957675","Norwalk",68777,6506,NA,NA
"630","2009","1957720","Norway",51250,9778,NA,NA
"631","2009","1957945","Numa",29688,6964,NA,NA
"632","2009","1958080","Oakland",48100,5218,NA,NA
"633","2009","1958170","Oakland Acres",80250,14157,NA,NA
"634","2009","1958395","Oakville",53750,15290,NA,NA
"635","2009","1958530","Ocheyedan",29615,4697,NA,NA
"636","2009","1958575","Odebolt",49659,5957,NA,NA
"637","2009","1958620","Oelwein",29135,5220,NA,NA
"638","2009","1958665","Ogden",49239,8539,NA,NA
"639","2009","1958710","Okoboji",44063,15986,NA,NA
"640","2009","1958890","Olds",50313,14637,NA,NA
"641","2009","1958980","Olin",32313,6596,NA,NA
"642","2009","1959070","Ollie",30500,9711,NA,NA
"643","2009","1959115","Onawa",33867,5543,NA,NA
"644","2009","1959250","Onslow",34750,11261,NA,NA
"645","2009","1959475","Orange City",44181,6221,NA,NA
"646","2009","1959520","Orchard",47500,10270,NA,NA
"647","2009","1959565","Orient",38438,4876,NA,NA
"648","2009","1959655","Orleans",56875,3969,NA,NA
"649","2009","1959745","Osage",38963,3580,NA,NA
"650","2009","1959835","Osceola",48077,6281,NA,NA
"651","2009","1959925","Oskaloosa",39434,2632,NA,NA
"652","2009","1959970","Ossian",51813,6130,NA,NA
"653","2009","1960015","Osterdock",39688,25037,NA,NA
"654","2009","1960105","Otho",35250,17836,NA,NA
"655","2009","1960240","Oto",29583,12732,NA,NA
"656","2009","1960420","Ottosen",36250,14692,NA,NA
"657","2009","1960465","Ottumwa",35401,1780,NA,NA
"658","2009","1960555","Owasa",28125,7491,NA,NA
"659","2009","1960645","Oxford",49196,6147,NA,NA
"660","2009","1960690","Oxford Junction",44167,9648,NA,NA
"661","2009","1960780","Oyens",66250,19019,NA,NA
"662","2009","1960825","Pacific Junction",44375,3718,NA,NA
"663","2009","1960915","Packwood",38750,11210,NA,NA
"664","2009","1961050","Palmer",23250,13405,NA,NA
"665","2009","1961230","Palo",78833,2956,NA,NA
"666","2009","1961275","Panama",44265,3261,NA,NA
"667","2009","1961320","Panora",35625,9404,NA,NA
"668","2009","1961365","Panorama Park",43125,25180,NA,NA
"669","2009","1961590","Parkersburg",44514,7332,NA,NA
"670","2009","1961725","Park View CDP",67188,15358,NA,NA
"671","2009","1961770","Parnell",31417,15141,NA,NA
"672","2009","1961815","Paton",42917,13648,NA,NA
"673","2009","1961860","Patterson",32500,18850,NA,NA
"674","2009","1961905","Paullina",39432,6840,NA,NA
"675","2009","1962040","Pella",55182,6523,NA,NA
"676","2009","1962130","Peosta",79773,6802,NA,NA
"677","2009","1962355","Perry",35881,2851,NA,NA
"678","2009","1962445","Persia",28750,12670,NA,NA
"679","2009","1962625","Peterson",45139,6535,NA,NA
"680","2009","1962760","Pierson",39750,7775,NA,NA
"681","2009","1962850","Pilot Mound",33750,17380,NA,NA
"682","2009","1962985","Pioneer",11750,4285,NA,NA
"683","2009","1963075","Pisgah",39167,17405,NA,NA
"684","2009","1963210","Plainfield",49063,6030,NA,NA
"685","2009","1963345","Plano",34375,13454,NA,NA
"686","2009","1963525","Pleasant Hill",70897,4613,NA,NA
"687","2009","1963570","Pleasanton",28409,30456,NA,NA
"688","2009","1963615","Pleasant Plain",15417,27176,NA,NA
"689","2009","1963750","Pleasantville",52500,10976,NA,NA
"690","2009","1963840","Plover",23750,42016,NA,NA
"691","2009","1963885","Plymouth",46071,7051,NA,NA
"692","2009","1963975","Pocahontas",40768,4031,NA,NA
"693","2009","1964020","Polk City",77774,12373,NA,NA
"694","2009","1964065","Pomeroy",37500,8659,NA,NA
"695","2009","1964110","Popejoy",57917,55006,NA,NA
"696","2009","1964200","Portsmouth",46458,5824,NA,NA
"697","2009","1964290","Postville",44500,15059,NA,NA
"698","2009","1964425","Prairieburg",44750,6737,NA,NA
"699","2009","1964470","Prairie City",55000,11627,NA,NA
"700","2009","1964560","Prescott",45682,11162,NA,NA
"701","2009","1964605","Preston",52750,4070,NA,NA
"702","2009","1964650","Primghar",39531,6661,NA,NA
"703","2009","1964740","Princeton",54833,9239,NA,NA
"704","2009","1964875","Promise City",17500,3852,NA,NA
"705","2009","1965010","Protivin",34345,8071,NA,NA
"706","2009","1965055","Pulaski",43125,7910,NA,NA
"707","2009","1965235","Quasqueton",39886,4071,NA,NA
"708","2009","1965280","Quimby",34083,2702,NA,NA
"709","2009","1965370","Radcliffe",48750,10534,NA,NA
"710","2009","1965415","Rake",38977,9546,NA,NA
"711","2009","1965505","Ralston",44000,23640,NA,NA
"712","2009","1965550","Randalia",35417,15581,NA,NA
"713","2009","1965595","Randall",62639,24093,NA,NA
"714","2009","1965640","Randolph",36250,12562,NA,NA
"715","2009","1965730","Rathbun",40625,17906,NA,NA
"716","2009","1965820","Raymond",52083,13986,NA,NA
"717","2009","1965910","Readlyn",50833,3209,NA,NA
"718","2009","1965955","Reasnor",37917,23233,NA,NA
"719","2009","1966000","Redding",39750,28621,NA,NA
"720","2009","1966045","Redfield",46012,9015,NA,NA
"721","2009","1966135","Red Oak",33801,4512,NA,NA
"722","2009","1966315","Reinbeck",50694,5237,NA,NA
"723","2009","1966360","Rembrandt",43125,13849,NA,NA
"724","2009","1966405","Remsen",53523,7990,NA,NA
"725","2009","1966450","Renwick",32353,7797,NA,NA
"726","2009","1966540","Rhodes",31875,12429,NA,NA
"727","2009","1966585","Riceville",41250,11061,NA,NA
"728","2009","1966720","Richland",46625,7262,NA,NA
"729","2009","1966810","Rickardsville",58500,12786,NA,NA
"730","2009","1966855","Ricketts",45938,29799,NA,NA
"731","2009","1967035","Ridgeway",36667,9405,NA,NA
"732","2009","1967125","Rinard",32500,7996,NA,NA
"733","2009","1967170","Ringsted",44531,11431,NA,NA
"734","2009","1967215","Rippey",26458,3566,NA,NA
"735","2009","1967350","Riverdale",55417,36321,NA,NA
"736","2009","1967440","Riverside",50320,7923,NA,NA
"737","2009","1967575","Riverton",42083,20409,NA,NA
"738","2009","1967800","Robins",91667,11881,NA,NA
"739","2009","1968025","Rock Falls",51125,12041,NA,NA
"740","2009","1968070","Rockford",34911,6628,NA,NA
"741","2009","1968160","Rock Rapids",51087,8314,NA,NA
"742","2009","1968205","Rock Valley",41961,5150,NA,NA
"743","2009","1968250","Rockwell",46103,6528,NA,NA
"744","2009","1968295","Rockwell City",36594,3828,NA,NA
"745","2009","1968340","Rodman",33750,9289,NA,NA
"746","2009","1968385","Rodney",56250,38271,NA,NA
"747","2009","1968475","Roland",64886,7765,NA,NA
"748","2009","1968520","Rolfe",34702,3225,NA,NA
"749","2009","1968565","Rome",42708,14804,NA,NA
"750","2009","1968700","Rose Hill",30625,19043,NA,NA
"751","2009","1968925","Rossie",52917,31995,NA,NA
"752","2009","1969015","Rowan",35682,15873,NA,NA
"753","2009","1969060","Rowley",58750,18579,NA,NA
"754","2009","1969105","Royal",30714,6550,NA,NA
"755","2009","1969195","Rudd",38750,16043,NA,NA
"756","2009","1969240","Runnells",44079,2916,NA,NA
"757","2009","1969285","Russell",33333,8732,NA,NA
"758","2009","1969330","Ruthven",43750,4854,NA,NA
"759","2009","1969375","Rutland",33750,5292,NA,NA
"760","2009","1969465","Ryan",37188,23367,NA,NA
"761","2009","1969510","Sabula",33594,12242,NA,NA
"762","2009","1969645","Sac City",37212,7958,NA,NA
"763","2009","1969690","Sageville",43750,18501,NA,NA
"764","2009","1969735","St. Ansgar",44766,14210,NA,NA
"765","2009","1969780","St. Anthony",43750,41184,NA,NA
"766","2009","1969915","St. Charles",54886,10110,NA,NA
"767","2009","1969960","St. Donatus",50313,14099,NA,NA
"768","2009","1970050","St. Lucas",24688,18171,NA,NA
"769","2009","1970095","St. Marys",60833,30859,NA,NA
"770","2009","1970140","St. Olaf",56250,21920,NA,NA
"771","2009","1970185","St. Paul",56250,32928,NA,NA
"772","2009","1970230","Salem",37750,6317,NA,NA
"773","2009","1970320","Salix",41250,9278,NA,NA
"774","2009","1970410","Sanborn",41125,2385,NA,NA
"775","2009","1970590","Sandyville",16250,15375,NA,NA
"776","2009","1970995","Saylorville CDP",68472,12321,NA,NA
"777","2009","1971040","Scarville",44500,13304,NA,NA
"778","2009","1971085","Schaller",33750,4561,NA,NA
"779","2009","1971130","Schleswig",36397,6933,NA,NA
"780","2009","1971310","Scranton",37900,2281,NA,NA
"781","2009","1971355","Searsboro",38438,8586,NA,NA
"782","2009","1971625","Sergeant Bluff",55352,12253,NA,NA
"783","2009","1971760","Seymour",30185,2850,NA,NA
"784","2009","1971895","Shambaugh",44219,6545,NA,NA
"785","2009","1971940","Shannon City",39375,36075,NA,NA
"786","2009","1972075","Sharpsburg",33750,9255,NA,NA
"787","2009","1972210","Sheffield",46806,9753,NA,NA
"788","2009","1972300","Shelby",46429,7410,NA,NA
"789","2009","1972345","Sheldahl",43750,21752,NA,NA
"790","2009","1972390","Sheldon",42234,8236,NA,NA
"791","2009","1972435","Shell Rock",48259,3877,NA,NA
"792","2009","1972480","Shellsburg",44050,10404,NA,NA
"793","2009","1972525","Shenandoah",36014,6607,NA,NA
"794","2009","1972660","Sherrill",50625,24527,NA,NA
"795","2009","1972840","Shueyville",95875,18622,NA,NA
"796","2009","1972975","Sibley",37107,8110,NA,NA
"797","2009","1973065","Sidney",39524,6663,NA,NA
"798","2009","1973110","Sigourney",38977,6703,NA,NA
"799","2009","1973155","Silver City",55469,9794,NA,NA
"800","2009","1973290","Sioux Center",55885,4359,NA,NA
"801","2009","1973335","Sioux City",42902,1351,NA,NA
"802","2009","1973425","Sioux Rapids",38594,3502,NA,NA
"803","2009","1973515","Slater",62829,10183,NA,NA
"804","2009","1973605","Sloan",46875,8744,NA,NA
"805","2009","1973650","Smithland",37250,14428,NA,NA
"806","2009","1973785","Soldier",32679,9625,NA,NA
"807","2009","1973875","Solon",57446,7273,NA,NA
"808","2009","1973920","Somers",39028,5730,NA,NA
"809","2009","1974055","South English",26500,16919,NA,NA
"810","2009","1974280","Spencer",42987,2010,NA,NA
"811","2009","1974370","Spillville",53125,17198,NA,NA
"812","2009","1974415","Spirit Lake",41167,8627,NA,NA
"813","2009","1974460","Spragueville",23750,11332,NA,NA
"814","2009","1974505","Springbrook",50667,26005,NA,NA
"815","2009","1974685","Spring Hill",53750,16998,NA,NA
"816","2009","1974775","Springville",49732,6655,NA,NA
"817","2009","1974820","Stacyville",39205,8464,NA,NA
"818","2009","1974910","Stanhope",50781,9873,NA,NA
"819","2009","1974955","Stanley",38750,15804,NA,NA
"820","2009","1975000","Stanton",49861,10234,NA,NA
"821","2009","1975045","Stanwood",47188,8172,NA,NA
"822","2009","1975135","State Center",44135,5415,NA,NA
"823","2009","1975180","Steamboat Rock",39375,9689,NA,NA
"824","2009","1975405","Stockport",41563,15248,NA,NA
"825","2009","1975450","Stockton",38438,13802,NA,NA
"826","2009","1975630","Storm Lake",39510,2852,NA,NA
"827","2009","1975675","Story City",46344,10260,NA,NA
"828","2009","1975720","Stout",41250,20350,NA,NA
"829","2009","1975810","Stratford",39844,6107,NA,NA
"830","2009","1975855","Strawberry Point",33793,3995,NA,NA
"831","2009","1975945","Struble",54500,21536,NA,NA
"832","2009","1975990","Stuart",43967,8103,NA,NA
"833","2009","1976035","Sully",54797,3199,NA,NA
"834","2009","1976260","Sumner",44816,4307,NA,NA
"835","2009","1976440","Superior",49375,12588,NA,NA
"836","2009","1976485","Sutherland",40882,5721,NA,NA
"837","2009","1976620","Swaledale",46250,26629,NA,NA
"838","2009","1976665","Swan",31250,9454,NA,NA
"839","2009","1976755","Swea City",31932,10172,NA,NA
"840","2009","1976890","Swisher",79750,8161,NA,NA
"841","2009","1976935","Tabor",54531,13512,NA,NA
"842","2009","1977115","Tama",39668,4148,NA,NA
"843","2009","1977340","Templeton",54219,22575,NA,NA
"844","2009","1977430","Tennant",24583,5057,NA,NA
"845","2009","1977520","Terril",36389,8344,NA,NA
"846","2009","1977565","Thayer",42708,35551,NA,NA
"847","2009","1977745","Thompson",27054,6464,NA,NA
"848","2009","1977790","Thor",53125,8684,NA,NA
"849","2009","1977835","Thornburg",NA,0,NA,NA
"850","2009","1977880","Thornton",40000,12427,NA,NA
"851","2009","1977970","Thurman",43611,9400,NA,NA
"852","2009","1978060","Tiffin",58224,4856,NA,NA
"853","2009","1978195","Tingley",41250,16076,NA,NA
"854","2009","1978285","Tipton",43771,5574,NA,NA
"855","2009","1978330","Titonka",41875,8159,NA,NA
"856","2009","1978510","Toledo",34265,6615,NA,NA
"857","2009","1978600","Toronto",44375,13831,NA,NA
"858","2009","1978735","Traer",45598,5259,NA,NA
"859","2009","1978825","Treynor",55938,4538,NA,NA
"860","2009","1978915","Tripoli",51172,6344,NA,NA
"861","2009","1979095","Truesdale",27500,10476,NA,NA
"862","2009","1979140","Truro",46250,11865,NA,NA
"863","2009","1979185","Turin",26458,13222,NA,NA
"864","2009","1979410","Udell",53125,68341,NA,NA
"865","2009","1979500","Underwood",78214,16700,NA,NA
"866","2009","1979545","Union",42841,7605,NA,NA
"867","2009","1979680","Unionville",28750,21200,NA,NA
"868","2009","1979770","University Heights",72396,9156,NA,NA
"869","2009","1979815","University Park",40278,10362,NA,NA
"870","2009","1979905","Urbana",67167,6595,NA,NA
"871","2009","1979950","Urbandale",77520,3881,NA,NA
"872","2009","1979995","Ute",34107,5287,NA,NA
"873","2009","1980130","Vail",40586,2628,NA,NA
"874","2009","1980175","Valeria",40833,11695,NA,NA
"875","2009","1980400","Van Horne",45962,13571,NA,NA
"876","2009","1980445","Van Meter",78938,11875,NA,NA
"877","2009","1980490","Van Wert",46389,23749,NA,NA
