"","Year","GEOID","NAME","Total Workforce","Total Workforce moe","Workforce Commuting","Workforce Commuting moe","Percent Workforce Commuting","moe"
"354","2009","1904960","Bayard",145,51,109,47,0.751724137931034,0.418297151347501
"355","2009","1905050","Beacon",217,102,209,101,0.963133640552995,0.649295921174217
"356","2009","1905095","Beaconsfield",30,23,30,23,1,1.08423039781937
"357","2009","1905140","Beaman",100,37,85,35,0.85,0.470542506050197
"358","2009","1905185","Beaver",13,19,9,13,0.692307692307692,1.42260630188816
"359","2009","1905365","Bedford",713,88,280,59,0.392706872370266,0.0958989376293385
"360","2009","1905590","Belle Plaine",1316,156,747,133,0.567629179331307,0.121414517655191
"361","2009","1905635","Bellevue",1226,129,747,105,0.609298531810767,0.106981861024338
"362","2009","1905680","Belmond",1101,132,403,117,0.366030881017257,0.114971607615389
"363","2009","1905770","Bennett",251,46,206,44,0.820717131474104,0.230982537428506
"364","2009","1905905","Benton",23,14,20,12,0.869565217391304,0.743216530068747
"365","2009","1906040","Berkley",12,14,12,14,1,1.64991582276861
"366","2009","1906085","Bernard",69,36,69,36,1,0.737850554281615
"367","2009","1906175","Bertram",180,73,171,73,0.95,0.559387410200979
"368","2009","1906355","Bettendorf",16345,451,11905,480,0.728357295809116,0.0355851956041913
"369","2009","1906490","Bevington",9,14,9,14,1,2.19988776369148
"370","2009","1906625","Birmingham",248,62,213,52,0.858870967741935,0.300113859875178
"371","2009","1906760","Blairsburg",113,29,93,31,0.823008849557522,0.346225402136888
"372","2009","1906805","Blairstown",380,74,303,68,0.797368421052632,0.236924270547787
"373","2009","1906850","Blakesburg",131,48,120,47,0.916030534351145,0.491303895833383
"374","2009","1906895","Blanchard",11,10,6,8,0.545454545454545,0.880233187153345
"375","2009","1906940","Blencoe",92,34,71,30,0.771739130434783,0.433216195417829
"376","2009","1906985","Blockton",60,26,46,21,0.766666666666667,0.482567720572224
"377","2009","1907030","Bloomfield",1087,131,457,98,0.420423183072677,0.103418365176058
"378","2009","1907075","Blue Grass",713,108,581,90,0.814866760168303,0.176545405333718
"379","2009","1907210","Bode",233,104,131,45,0.562231759656652,0.316666857224745
"380","2009","1907345","Bonaparte",213,77,138,65,0.647887323943662,0.384682846023198
"381","2009","1907390","Bondurant",1282,121,1182,120,0.921996879875195,0.127806144038541
"382","2009","1907480","Boone",6328,307,2778,293,0.439001264222503,0.0509655906171009
"383","2009","1907660","Bouton",46,20,39,18,0.847826086956522,0.537587039371829
"384","2009","1907750","Boxholm",119,41,109,41,0.915966386554622,0.46722610650755
"385","2009","1907840","Boyden",372,92,250,78,0.672043010752688,0.267560182856219
"386","2009","1907930","Braddyville",68,44,48,39,0.705882352941177,0.733180863083021
"387","2009","1908065","Bradgate",23,12,22,11,0.956521739130435,0.691222954724164
"388","2009","1908155","Brandon",197,58,176,58,0.893401015228426,0.394799489707364
"389","2009","1908200","Brayton",104,51,98,52,0.942307692307692,0.680830464294448
"390","2009","1908290","Breda",261,65,156,55,0.597701149425287,0.25799888796311
"391","2009","1908425","Bridgewater",44,17,38,17,0.863636363636364,0.51050725519365
"392","2009","1908470","Brighton",310,76,259,75,0.835483870967742,0.316997495911263
"393","2009","1908560","Bristow",66,30,62,29,0.939393939393939,0.612693790866722
"394","2009","1908605","Britt",1023,134,554,89,0.541544477028348,0.112252693628669
"395","2009","1908650","Bronson",211,48,195,42,0.924170616113744,0.289519794710551
"396","2009","1908695","Brooklyn",700,98,481,94,0.687142857142857,0.165188053627448
"397","2009","1908875","Brunsville",88,51,81,52,0.920454545454545,0.796076244000693
"398","2009","1909100","Buckeye",34,21,29,18,0.852941176470588,0.746868499887102
"399","2009","1909145","Buck Grove",18,11,17,11,0.944444444444444,0.840577792805799
"400","2009","1909235","Buffalo",632,108,562,107,0.889240506329114,0.227497822025378
"401","2009","1909280","Buffalo Center",428,91,202,55,0.47196261682243,0.163042969420717
"402","2009","1909550","Burlington",11422,380,4855,391,0.42505690772194,0.0370380615222218
"403","2009","1909685","Burt",235,64,170,54,0.723404255319149,0.302681332149931
"404","2009","1909730","Bussey",180,43,144,39,0.8,0.288908119018085
"405","2009","1909820","Calamus",204,49,164,39,0.803921568627451,0.271727055362177
"406","2009","1909955","Callender",215,49,197,50,0.916279069767442,0.312556795685062
"407","2009","1910045","Calmar",559,135,447,120,0.799642218246869,0.288749876926631
"408","2009","1910090","Calumet",60,34,48,31,0.8,0.687354024906784
"409","2009","1910135","Camanche",2048,174,1417,201,0.69189453125,0.114402397762886
"410","2009","1910225","Cambridge",387,74,340,64,0.878552971576227,0.23573313228901
"411","2009","1910450","Cantril",95,34,66,29,0.694736842105263,0.393711528382885
"412","2009","1910585","Carbon",15,14,15,14,1,1.31993265821489
"413","2009","1910765","Carlisle",2002,130,1667,157,0.832667332667333,0.0952545744611269
"414","2009","1911035","Carpenter",19,14,19,14,1,1.0420520985907
"415","2009","1911080","Carroll",5111,300,1283,217,0.251027196243397,0.0449415269983207
"416","2009","1911170","Carson",405,79,343,73,0.846913580246914,0.244499756356286
"417","2009","1911215","Carter Lake",1546,175,1344,158,0.869340232858991,0.141874161356861
"418","2009","1911305","Cascade",1309,184,763,157,0.582887700534759,0.145253167670165
"419","2009","1911395","Casey",187,63,161,56,0.86096256684492,0.416908191294131
"420","2009","1911485","Castalia",75,23,69,23,0.92,0.416705726169226
"421","2009","1911530","Castana",63,28,44,22,0.698412698412698,0.467222364609225
"422","2009","1911755","Cedar Falls",19673,683,8220,572,0.417831545773395,0.03249316011904
"423","2009","1912000","Cedar Rapids",64932,1105,14420,744,0.222078482104355,0.0120653225515433
"424","2009","1912225","Center Junction",68,37,62,36,0.911764705882353,0.725533759669102
"425","2009","1912270","Center Point",1287,115,1100,100,0.854700854700855,0.10894936801954
"426","2009","1912315","Centerville",2274,233,537,138,0.236147757255937,0.0653318783503262
"427","2009","1912495","Central City",603,94,510,93,0.845771144278607,0.202902989671742
"428","2009","1912630","Centralia",50,28,50,28,1,0.791959594928933
"429","2009","1912720","Chariton",1758,194,603,141,0.343003412969283,0.0886878269799966
"430","2009","1912765","Charles City",3200,264,1002,187,0.313125,0.0638926882194681
"431","2009","1912855","Charlotte",260,77,232,76,0.892307692307692,0.394052435879556
"432","2009","1912900","Charter Oak",198,55,149,48,0.752525252525252,0.320101636570876
"433","2009","1912945","Chatsworth",37,23,37,23,1,0.879105727961654
"434","2009","1912990","Chelsea",122,48,118,49,0.967213114754098,0.553287479368399
"435","2009","1913080","Cherokee",2453,195,594,194,0.242152466367713,0.0813958317137552
"436","2009","1913125","Chester",104,37,82,32,0.788461538461538,0.41636596341661
"437","2009","1913215","Chillicothe",27,12,23,11,0.851851851851852,0.556164884563004
"438","2009","1913350","Churdan",164,39,113,29,0.689024390243902,0.241073669377057
"439","2009","1913395","Cincinnati",159,55,142,52,0.893081761006289,0.449882306041571
"440","2009","1913485","Clare",62,23,53,20,0.854838709677419,0.452351451735026
"441","2009","1913530","Clarence",428,74,330,79,0.771028037383178,0.22768563518607
"442","2009","1913575","Clarinda",1624,571,461,159,0.283866995073892,0.13981160129692
"443","2009","1913620","Clarion",1238,141,444,118,0.358642972536349,0.103698775687407
"444","2009","1913755","Clarksville",753,114,582,95,0.772908366533865,0.172073050748655
"445","2009","1913845","Clayton",12,9,10,8,0.833333333333333,0.913821341644221
"446","2009","1913980","Clearfield",174,42,119,38,0.683908045977011,0.273763334747872
"447","2009","1914025","Clear Lake",4152,244,2222,197,0.535163776493256,0.0569237643289038
"448","2009","1914115","Cleghorn",107,37,77,31,0.719626168224299,0.381916414922796
"449","2009","1914160","Clemons",53,22,53,22,1,0.587032044758643
"450","2009","1914250","Clermont",239,58,191,53,0.799163179916318,0.294599246691797
"451","2009","1914430","Clinton",12539,419,3133,317,0.249860435441423,0.0266241529247852
"452","2009","1914475","Clio",73,39,46,23,0.63013698630137,0.461086093977169
"453","2009","1914520","Clive",7971,358,6867,408,0.861497929996236,0.0641642715114676
"454","2009","1914655","Clutier",93,37,90,38,0.967741935483871,0.561420284989865
"455","2009","1914835","Coalville CDP",253,126,198,124,0.782608695652174,0.626200668125994
"456","2009","1914880","Coburg",18,10,18,10,1,0.785674201318386
"457","2009","1914925","Coggon",308,70,263,59,0.853896103896104,0.272684345060411
"458","2009","1914970","Coin",95,35,84,33,0.884210526315789,0.476220067402718
"459","2009","1915015","Colesburg",232,71,178,70,0.767241379310345,0.382321310238147
"460","2009","1915060","Colfax",1322,197,1032,150,0.780635400907716,0.162500174491398
"461","2009","1915105","College Springs",106,48,88,48,0.830188679245283,0.588542203464676
"462","2009","1915195","Collins",230,59,209,60,0.908695652173913,0.349840861228775
"463","2009","1915240","Colo",449,105,428,105,0.953229398663697,0.323076733982539
"464","2009","1915375","Columbus City",130,41,127,42,0.976923076923077,0.446439602898811
"465","2009","1915420","Columbus Junction",999,131,501,92,0.501501501501502,0.113162071650017
"466","2009","1915465","Colwell",57,36,40,26,0.701754385964912,0.636004752972131
"467","2009","1915645","Conesville",193,81,173,79,0.896373056994819,0.555943406652336
"468","2009","1915825","Conrad",431,81,260,56,0.603248259860789,0.172438396215514
"469","2009","1915960","Conway",14,12,14,12,1,1.21218305346265
"470","2009","1916050","Coon Rapids",501,91,189,49,0.377245508982036,0.119419068835236
"471","2009","1916140","Coppock",25,15,19,13,0.76,0.691618391889632
"472","2009","1916230","Coralville",10123,436,6930,423,0.684579670058283,0.0511413546166154
"473","2009","1916500","Corning",770,104,331,88,0.42987012987013,0.128188269167834
"474","2009","1916545","Correctionville",393,78,239,49,0.608142493638677,0.173534099057223
"475","2009","1916590","Corwith",144,38,98,31,0.680555555555556,0.280352397213442
"476","2009","1916635","Corydon",592,78,232,48,0.391891891891892,0.0961262370813133
"477","2009","1916725","Cotter",25,15,25,15,1,0.848528137423857
"478","2009","1916815","Coulter",120,51,111,51,0.925,0.578940640847574
"479","2009","1916860","Council Bluffs",29249,661,14599,724,0.499128175322233,0.0272019248267209
"480","2009","1916950","Craig",53,34,52,34,0.981132075471698,0.898713310856224
"481","2009","1917130","Crawfordsville",124,37,100,35,0.806451612903226,0.370910636840139
"482","2009","1917175","Crescent",274,74,235,71,0.857664233576642,0.347561003730474
"483","2009","1917220","Cresco",1685,167,550,140,0.326409495548961,0.0891618706810717
"484","2009","1917265","Creston",3751,251,590,148,0.157291388962943,0.040835864776835
"485","2009","1917490","Cromwell",37,27,32,27,0.864864864864865,0.964787494034026
"486","2009","1917670","Crystal Lake",112,57,103,56,0.919642857142857,0.684875495937371
"487","2009","1917760","Cumberland",124,41,98,36,0.790322580645161,0.390606488544844
"488","2009","1917850","Cumming",169,54,149,50,0.881656804733728,0.408526700514192
"489","2009","1917895","Curlew",25,15,20,14,0.8,0.737563556583431
"490","2009","1917940","Cushing",119,29,108,28,0.907563025210084,0.322923913608786
"491","2009","1917985","Cylinder",35,16,25,14,0.714285714285714,0.516354762477338
"492","2009","1918075","Dakota City",484,93,434,91,0.896694214876033,0.255023628108756
"493","2009","1918255","Dallas Center",1165,135,947,127,0.812875536480687,0.144071754320356
"494","2009","1918345","Dana",33,16,33,16,1,0.685679302968773
"495","2009","1918390","Danbury",162,36,106,30,0.654320987654321,0.235448654917978
"496","2009","1918435","Danville",497,104,432,97,0.869215291750503,0.266786457247152
"497","2009","1919000","Davenport",47981,927,17209,907,0.358662804026594,0.0201333601219735
"498","2009","1919090","Davis City",46,23,39,22,0.847826086956522,0.639089765047352
"499","2009","1919135","Dawson",136,71,134,71,0.985294117647059,0.732894078505275
"500","2009","1919180","Dayton",403,72,280,65,0.694789081885856,0.203526622808169
"501","2009","1919360","Decatur City",112,60,108,59,0.964285714285714,0.737807408454274
"502","2009","1919405","Decorah",4023,223,792,184,0.196868008948546,0.0470208472679039
"503","2009","1919450","Dedham",124,36,115,35,0.92741935483871,0.390084090614253
"504","2009","1919495","Deep River",123,36,106,31,0.861788617886179,0.356568051474802
"505","2009","1919585","Defiance",139,37,100,35,0.719424460431655,0.316346851343837
"506","2009","1919630","Delaware",79,50,77,50,0.974683544303797,0.883814476559629
"507","2009","1919675","Delhi",302,73,173,43,0.572847682119205,0.198612991110118
"508","2009","1919720","Delmar",252,56,219,53,0.869047619047619,0.285533575028535
"509","2009","1919765","Deloit",152,45,136,40,0.894736842105263,0.373387686028785
"510","2009","1919810","Delphos",5,7,5,7,1,1.97989898732233
"511","2009","1919855","Delta",186,50,183,50,0.983870967741935,0.377111552446489
"512","2009","1919945","Denison",2938,223,378,116,0.128658951667801,0.0406723903129152
"513","2009","1920035","Denver",921,120,718,102,0.779587404994571,0.150275891922875
"514","2009","1920125","Derby",73,41,65,39,0.89041095890411,0.731787700294512
"515","2009","1921000","Des Moines",99450,1213,36646,1171,0.368486676721971,0.0126033804224032
"516","2009","1921045","De Soto",637,142,564,124,0.885400313971743,0.277217844561762
"517","2009","1921180","De Witt",2641,219,1557,203,0.589549413101098,0.0910942800540399
"518","2009","1921225","Dexter",363,94,327,92,0.900826446280992,0.344455196819437
"519","2009","1921270","Diagonal",139,41,88,33,0.633093525179856,0.302051819114903
"520","2009","1921360","Dickens",128,38,98,38,0.765625,0.373895369234713
"521","2009","1921405","Dike",567,67,449,63,0.791887125220459,0.145264468076643
"522","2009","1921540","Dixon",123,43,106,37,0.861788617886179,0.425741131052683
"523","2009","1921675","Dolliver",52,34,43,34,0.826923076923077,0.848439842997736
"524","2009","1921720","Donahue",139,45,131,43,0.942446043165468,0.434499867891982
"525","2009","1921810","Donnellson",583,102,510,91,0.874785591766724,0.21860496018439
"526","2009","1921900","Doon",278,70,205,60,0.737410071942446,0.284706963089084
"527","2009","1922035","Douds CDP",50,53,43,49,0.86,1.33843735751809
"528","2009","1922080","Dougherty",38,19,34,19,0.894736842105263,0.670923620209577
"529","2009","1922215","Dow City",233,60,186,54,0.798283261802575,0.309790455801469
"530","2009","1922305","Dows",335,88,252,80,0.752238805970149,0.30996007597283
"531","2009","1922350","Drakesville",94,45,80,42,0.851063829787234,0.60467536960206
"532","2009","1922395","Dubuque",29374,653,5556,518,0.189146864574113,0.0181290178892995
"533","2009","1922620","Dumont",265,65,181,60,0.683018867924528,0.28165773118285
"534","2009","1922755","Duncombe",256,68,229,61,0.89453125,0.336506168190268
"535","2009","1922800","Dundee",115,43,97,39,0.843478260869565,0.463118496561067
"536","2009","1922845","Dunkerton",375,79,304,70,0.810666666666667,0.253002775971108
"537","2009","1922890","Dunlap",547,85,352,70,0.643510054844607,0.162406622898984
"538","2009","1922935","Durango",15,19,15,19,1,1.79133717900592
"539","2009","1922980","Durant",1066,101,807,89,0.75703564727955,0.110069241911498
"540","2009","1923115","Dyersville",2192,143,1204,164,0.549270072992701,0.082955738853578
"541","2009","1923160","Dysart",721,99,512,92,0.710124826629681,0.160590988122225
"542","2009","1923250","Eagle Grove",1537,165,696,134,0.452830188679245,0.0998198007152125
"543","2009","1923340","Earlham",941,161,733,139,0.778958554729012,0.198952661155424
"544","2009","1923385","Earling",174,60,118,51,0.67816091954023,0.374959725588647
"545","2009","1923430","Earlville",404,70,316,65,0.782178217821782,0.210364493059126
"546","2009","1923475","Early",375,87,277,77,0.738666666666667,0.267450337766763
"547","2009","1923790","East Peru",69,29,63,28,0.91304347826087,0.558506857079574
"548","2009","1923970","Eddyville",378,70,271,54,0.716931216931217,0.19502491932391
