address,city,state,full_address,source,city_id,image_name,image_url,lon,lat,date,parcel_num,floors_num,bedrooms_num,bathrooms_num,basement,heating,cooling,yr_built,own_v_rent,age_tenants,tenants_num,type_property,sqft,curr_price,prev_price,county,clear_image,test_failed,rand_select,vegetation,vegetation_confidence,siding,siding_confidence,gutter,gutter_confidence,roof,roof_confidence,img_used
407 SW 5TH ST,Ogden,Iowa,"407 SW 5TH ST, Ogden, Iowa",,,,,-94.0327074,42.0339994,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
632 HAWS DR,Ogden,Iowa,"632 HAWS DR, Ogden, Iowa",,,,,-94.0293562,42.0309501,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.82,poor_siding,36.92,good_gutter,69.74,FALSE,0,G_OG_632 HAWS DR_
538 SW 5TH ST,Ogden,Iowa,"538 SW 5TH ST, Ogden, Iowa",,,,,-94.033266,42.0318172,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
613 W MULBERRY ST,Ogden,Iowa,"613 W MULBERRY ST, Ogden, Iowa",,,,,-94.035316,42.0382082,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
126 W WALNUT ST,Ogden,Iowa,"126 W WALNUT ST, Ogden, Iowa",,,,,-94.0291168,42.0388365,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
305 W WALNUT ST,Ogden,Iowa,"305 W WALNUT ST, Ogden, Iowa",,,,,-94.031026,42.0393,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.27,poor_siding,37.87,good_gutter,55.69,FALSE,0,G_OG_305 W WALNUT ST_
107 W MULBERRY ST,Ogden,Iowa,"107 W MULBERRY ST, Ogden, Iowa",,,,,-94.0284984,42.0382596,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.63,poor_siding,38.1,poor/no_gutter,62.33,FALSE,0,G_OG_107 W MULBERRY ST_
601 W MULBERRY ST,Ogden,Iowa,"601 W MULBERRY ST, Ogden, Iowa",,,,,-94.034802,42.0382317,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.27,poor_siding,36.52,good_gutter,54.18,FALSE,0,G_OG_601 W MULBERRY ST_
518 SW 5TH ST,Ogden,Iowa,"518 SW 5TH ST, Ogden, Iowa",,,,,-94.033297,42.032649,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
213 SW 9TH ST,Ogden,Iowa,"213 SW 9TH ST, Ogden, Iowa",,,,,-94.0387721,42.0372621,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.13,poor_siding,36.59,good_gutter,68.95,FALSE,0,G_OG_213 SW 9TH ST_
203 W WALNUT ST,Ogden,Iowa,"203 W WALNUT ST, Ogden, Iowa",,,,,-94.0298408,42.0393222,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.92,poor_siding,39.29,good_gutter,63.28,FALSE,0,G_OG_203 W WALNUT ST_
512 SW 5TH ST,Ogden,Iowa,"512 SW 5TH ST, Ogden, Iowa",,,,,-94.033298,42.0329229,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
201 W WALNUT ST,Ogden,Iowa,"201 W WALNUT ST, Ogden, Iowa",,,,,-94.0297551,42.0393547,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
321 W WALNUT ST,Ogden,Iowa,"321 W WALNUT ST, Ogden, Iowa",,,,,-94.0313709,42.0392402,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
320 SW 7TH ST PL,Ogden,Iowa,"320 SW 7TH ST PL, Ogden, Iowa",,,,,-94.0373556,42.0354004,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
308 SW 7TH ST PL,Ogden,Iowa,"308 SW 7TH ST PL, Ogden, Iowa",,,,,-94.0373556,42.0358638,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.3,poor_siding,36.27,good_gutter,67.56,FALSE,0,G_OG_308 SW 7TH ST PL_
425 SW 5TH ST,Ogden,Iowa,"425 SW 5TH ST, Ogden, Iowa",,,,,-94.0326276,42.0333071,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
319 SW 7TH ST,Ogden,Iowa,"319 SW 7TH ST, Ogden, Iowa",,,,,-94.0359591,42.0355266,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.34,poor_siding,38.2,good_gutter,69.58,FALSE,0,G_OG_319 SW 7TH ST_
419 SW 5TH ST,Ogden,Iowa,"419 SW 5TH ST, Ogden, Iowa",,,,,-94.0326276,42.0335388,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
329 W WALNUT ST,Ogden,Iowa,"329 W WALNUT ST, Ogden, Iowa",,,,,-94.0315704,42.0392332,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
325 W WALNUT ST,Ogden,Iowa,"325 W WALNUT ST, Ogden, Iowa",,,,,-94.0314507,42.0392374,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
601 W DIVISION ST,Ogden,Iowa,"601 W DIVISION ST, Ogden, Iowa",,,,,-94.0349417,42.0349251,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
301 SW 5TH ST,Ogden,Iowa,"301 SW 5TH ST, Ogden, Iowa",,,,,-94.0329268,42.0362122,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.55,poor_siding,38.91,good_gutter,70.85,FALSE,0,G_OG_301 SW 5TH ST_
532 SW 4TH ST,Ogden,Iowa,"532 SW 4TH ST, Ogden, Iowa",,,,,-94.0318297,42.0324854,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,49.08,poor_siding,38.8,good_gutter,65.86,FALSE,0,G_OG_532 SW 4TH ST_
220 SW 7TH ST,Ogden,Iowa,"220 SW 7TH ST, Ogden, Iowa",,,,,-94.0366374,42.0373178,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.33,poor_siding,37.75,good_gutter,70.69,FALSE,0,G_OG_220 SW 7TH ST_
502 W DIVISION ST,Ogden,Iowa,"502 W DIVISION ST, Ogden, Iowa",,,,,-94.033645,42.0344106,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
531 SW 5TH ST,Ogden,Iowa,"531 SW 5TH ST, Ogden, Iowa",,,,,-94.0323882,42.0324659,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
420 W VETERANS DR,Ogden,Iowa,"420 W VETERANS DR, Ogden, Iowa",,,,,-94.0326276,42.0317623,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.75,poor_siding,36.04,good_gutter,65.76,FALSE,0,G_OG_420 W VETERANS DR_
608 SW 4TH ST,Ogden,Iowa,"608 SW 4TH ST, Ogden, Iowa",,,,,-94.0318895,42.0318075,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.03,poor_siding,39.5,good_gutter,64.8,FALSE,0,G_OG_608 SW 4TH ST_
607 W MULBERRY ST,Ogden,Iowa,"607 W MULBERRY ST, Ogden, Iowa",,,,,-94.0350813,42.0382605,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
243 SW 6TH ST,Ogden,Iowa,"243 SW 6TH ST, Ogden, Iowa",,,,,-94.0342235,42.0366494,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
643 HAWS DR,Ogden,Iowa,"643 HAWS DR, Ogden, Iowa",,,,,-94.0288176,42.0302545,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
214 HAWS DR,Ogden,Iowa,"214 HAWS DR, Ogden, Iowa",,,,,-94.0299251,42.0301407,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
631 HAWS DR,Ogden,Iowa,"631 HAWS DR, Ogden, Iowa",,,,,-94.0286964,42.0308191,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.65,poor_siding,35.44,poor/no_gutter,59.76,FALSE,0,G_OG_631 HAWS DR_
314 SW 2ND ST,Ogden,Iowa,"314 SW 2ND ST, Ogden, Iowa",,,,,-94.0298947,42.0357392,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.19,poor_siding,37.8,good_gutter,63.44,FALSE,0,G_OG_314 SW 2ND ST_
238 SW 4TH ST,Ogden,Iowa,"238 SW 4TH ST, Ogden, Iowa",,,,,-94.0322486,42.036738,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
720 W WALNUT ST,Ogden,Iowa,"720 W WALNUT ST, Ogden, Iowa",,,,,-94.0372675,42.0388456,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
325 SW 3RD ST,Ogden,Iowa,"325 SW 3RD ST, Ogden, Iowa",,,,,-94.0302937,42.0353005,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.04,poor_siding,38.57,good_gutter,67.16,FALSE,0,G_OG_325 SW 3RD ST_
331 SW 3RD ST,Ogden,Iowa,"331 SW 3RD ST, Ogden, Iowa",,,,,-94.0304533,42.0351018,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.29,poor_siding,39.68,good_gutter,67.02,FALSE,0,G_OG_331 SW 3RD ST_
320 SW 9TH ST,Ogden,Iowa,"320 SW 9TH ST, Ogden, Iowa",,,,,-94.0393307,42.0353117,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.67,poor_siding,36.99,good_gutter,68.85,FALSE,0,G_OG_320 SW 9TH ST_
637 HAWS DR,Ogden,Iowa,"637 HAWS DR, Ogden, Iowa",,,,,-94.0287777,42.0305262,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.84,poor_siding,42.78,poor/no_gutter,69.27,FALSE,0,G_OG_637 HAWS DR_
301 SW 9TH ST,Ogden,Iowa,"301 SW 9TH ST, Ogden, Iowa",,,,,-94.0387721,42.0361037,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.06,poor_siding,37.64,good_gutter,69.88,FALSE,0,G_OG_301 SW 9TH ST_
219 SW 5TH ST,Ogden,Iowa,"219 SW 5TH ST, Ogden, Iowa",,,,,-94.0329468,42.0372348,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.63,poor_siding,36.66,good_gutter,68.97,FALSE,0,G_OG_219 SW 5TH ST_
401 SW 5TH ST,Ogden,Iowa,"401 SW 5TH ST, Ogden, Iowa",,,,,-94.0327872,42.0343056,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.57,poor_siding,36.55,good_gutter,64.55,FALSE,0,G_OG_401 SW 5TH ST_
301 W WALNUT ST,Ogden,Iowa,"301 W WALNUT ST, Ogden, Iowa",,,,,-94.0308921,42.0392183,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
514 SW 4TH ST,Ogden,Iowa,"514 SW 4TH ST, Ogden, Iowa",,,,,-94.0318097,42.0330075,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
113 W MULBERRY ST,Ogden,Iowa,"113 W MULBERRY ST, Ogden, Iowa",,,,,-94.0286979,42.0382526,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
507 W DIVISION ST,Ogden,Iowa,"507 W DIVISION ST, Ogden, Iowa",,,,,-94.0337647,42.0347926,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
341 W WALNUT ST,Ogden,Iowa,"341 W WALNUT ST, Ogden, Iowa",,,,,-94.0317499,42.0392848,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
333 W WALNUT ST,Ogden,Iowa,"333 W WALNUT ST, Ogden, Iowa",,,,,-94.0315704,42.0392332,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
208 W VETERANS DR,Ogden,Iowa,"208 W VETERANS DR, Ogden, Iowa",,,,,-94.0296753,42.0317113,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,49.89,poor_siding,39.42,poor/no_gutter,50.43,FALSE,0,G_OG_208 W VETERANS DR_
317 W WALNUT ST,Ogden,Iowa,"317 W WALNUT ST, Ogden, Iowa",,,,,-94.0312911,42.0392043,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
326 SW 7TH ST PL,Ogden,Iowa,"326 SW 7TH ST PL, Ogden, Iowa",,,,,-94.0373357,42.03515,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.88,poor_siding,38.39,good_gutter,58.14,FALSE,0,G_OG_326 SW 7TH ST PL_
125 W VETERANS DR,Ogden,Iowa,"125 W VETERANS DR, Ogden, Iowa",,,,,-94.0290171,42.0321785,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.35,poor_siding,38.41,poor/no_gutter,57.43,FALSE,0,G_OG_125 W VETERANS DR_
207 W VETERANS DR,Ogden,Iowa,"207 W VETERANS DR, Ogden, Iowa",,,,,-94.0297352,42.032192,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,38.54,good_siding,36.29,good_gutter,53.62,FALSE,0,G_OG_207 W VETERANS DR_
107 W VETERANS DR,Ogden,Iowa,"107 W VETERANS DR, Ogden, Iowa",,,,,-94.028658,42.0321911,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.47,poor_siding,35.58,good_gutter,67.95,FALSE,0,G_OG_107 W VETERANS DR_
314 SW 7TH ST PL,Ogden,Iowa,"314 SW 7TH ST PL, Ogden, Iowa",,,,,-94.0373556,42.0356321,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.84,poor_siding,36.31,good_gutter,55.24,FALSE,0,G_OG_314 SW 7TH ST PL_
302 SW 7TH ST PL,Ogden,Iowa,"302 SW 7TH ST PL, Ogden, Iowa",,,,,-94.0373357,42.0361541,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.41,poor_siding,38.61,poor/no_gutter,70.42,FALSE,0,G_OG_302 SW 7TH ST PL_
219 W DIVISION ST,Ogden,Iowa,"219 W DIVISION ST, Ogden, Iowa",,,,,-94.0303934,42.0348529,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
313 SW 3RD ST,Ogden,Iowa,"313 SW 3RD ST, Ogden, Iowa",,,,,-94.0303934,42.0357025,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.36,poor_siding,38,poor/no_gutter,51.41,FALSE,0,G_OG_313 SW 3RD ST_
313 SW 4TH ST,Ogden,Iowa,"313 SW 4TH ST, Ogden, Iowa",,,,,-94.03169,42.035908,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.65,poor_siding,37.42,good_gutter,66.82,FALSE,0,G_OG_313 SW 4TH ST_
302 SW 2ND ST,Ogden,Iowa,"302 SW 2ND ST, Ogden, Iowa",,,,,-94.0298622,42.0361642,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.58,poor_siding,37.56,poor/no_gutter,71.5,FALSE,0,G_OG_302 SW 2ND ST_
308 SW 2ND ST,Ogden,Iowa,"308 SW 2ND ST, Ogden, Iowa",,,,,-94.029815,42.0359737,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.18,poor_siding,36.3,good_gutter,67.42,FALSE,0,G_OG_308 SW 2ND ST_
208 SW 8TH ST,Ogden,Iowa,"208 SW 8TH ST, Ogden, Iowa",,,,,-94.0380539,42.037519,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.38,poor_siding,36.17,good_gutter,67.29,FALSE,0,G_OG_208 SW 8TH ST_
226 SW 8TH ST,Ogden,Iowa,"226 SW 8TH ST, Ogden, Iowa",,,,,-94.0379741,42.0367495,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.47,poor_siding,38.33,good_gutter,66.88,FALSE,0,G_OG_226 SW 8TH ST_
232 SW 8TH ST,Ogden,Iowa,"232 SW 8TH ST, Ogden, Iowa",,,,,-94.0380539,42.0364378,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.52,poor_siding,36.09,good_gutter,68.58,FALSE,0,G_OG_232 SW 8TH ST_
308 SW 8TH ST,Ogden,Iowa,"308 SW 8TH ST, Ogden, Iowa",,,,,-94.0380339,42.0358399,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.23,poor_siding,36,good_gutter,66.63,FALSE,0,G_OG_308 SW 8TH ST_
307 SW 9TH ST,Ogden,Iowa,"307 SW 9TH ST, Ogden, Iowa",,,,,-94.0387721,42.035872,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,38.12,chipped_paint,35.12,good_gutter,62.98,FALSE,0,G_OG_307 SW 9TH ST_
308 SW 9TH ST,Ogden,Iowa,"308 SW 9TH ST, Ogden, Iowa",,,,,-94.0393307,42.0358523,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
314 SW 9TH ST,Ogden,Iowa,"314 SW 9TH ST, Ogden, Iowa",,,,,-94.0393307,42.0356979,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.95,poor_siding,38.25,good_gutter,60.3,FALSE,0,G_OG_314 SW 9TH ST_
319 SW 3RD ST,Ogden,Iowa,"319 SW 3RD ST, Ogden, Iowa",,,,,-94.0303735,42.0354908,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.98,poor_siding,38.79,good_gutter,51.08,FALSE,0,G_OG_319 SW 3RD ST_
301 SW 3RD ST,Ogden,Iowa,"301 SW 3RD ST, Ogden, Iowa",,,,,-94.0303934,42.0362431,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.3,poor_siding,37.15,good_gutter,53.12,FALSE,0,G_OG_301 SW 3RD ST_
513 JONES SW 2ND ST,Ogden,Iowa,"513 JONES SW 2ND ST, Ogden, Iowa",,,,,-94.029037,42.0325061,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
507 JONES SW 2ND ST,Ogden,Iowa,"507 JONES SW 2ND ST, Ogden, Iowa",,,,,-94.029057,42.032795,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
619 W DIVISION ST,Ogden,Iowa,"619 W DIVISION ST, Ogden, Iowa",,,,,-94.0355801,42.0348255,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.34,chipped_paint,34.79,good_gutter,62.46,FALSE,0,G_OG_619 W DIVISION ST_
537 SW 5TH ST,Ogden,Iowa,"537 SW 5TH ST, Ogden, Iowa",,,,,-94.0325678,42.0322472,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
326 SW 2ND ST,Ogden,Iowa,"326 SW 2ND ST, Ogden, Iowa",,,,,-94.0297352,42.03532,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.74,poor_siding,38.77,good_gutter,65.29,FALSE,0,G_OG_326 SW 2ND ST_
532 S 1ST ST,Ogden,Iowa,"532 S 1ST ST, Ogden, Iowa",,,,,-94.0283389,42.0324726,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
307 SW 3RD ST,Ogden,Iowa,"307 SW 3RD ST, Ogden, Iowa",,,,,-94.0304134,42.0359914,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.23,poor_siding,35.97,good_gutter,66.47,FALSE,0,G_OG_307 SW 3RD ST_
114 SW 8TH ST,Ogden,Iowa,"114 SW 8TH ST, Ogden, Iowa",,,,,-94.0382135,42.0384402,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
202 SW 8TH ST,Ogden,Iowa,"202 SW 8TH ST, Ogden, Iowa",,,,,-94.0380539,42.0377507,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.13,poor_siding,37.77,good_gutter,68.03,FALSE,0,G_OG_202 SW 8TH ST_
225 SW 9TH ST,Ogden,Iowa,"225 SW 9TH ST, Ogden, Iowa",,,,,-94.0387122,42.0367429,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.67,poor_siding,36.58,good_gutter,68.4,FALSE,0,G_OG_225 SW 9TH ST_
226 SW 6TH ST,Ogden,Iowa,"226 SW 6TH ST, Ogden, Iowa",,,,,-94.0353506,42.0371409,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.94,poor_siding,40.58,good_gutter,69.53,FALSE,0,G_OG_226 SW 6TH ST_
231 SW 9TH ST,Ogden,Iowa,"231 SW 9TH ST, Ogden, Iowa",,,,,-94.0387721,42.0364898,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.83,poor_siding,35.38,good_gutter,57.92,FALSE,0,G_OG_231 SW 9TH ST_
307 SW 5TH ST,Ogden,Iowa,"307 SW 5TH ST, Ogden, Iowa",,,,,-94.0329468,42.0359991,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.2,poor_siding,35.71,good_gutter,63.25,FALSE,0,G_OG_307 SW 5TH ST_
308 SW 4TH ST,Ogden,Iowa,"308 SW 4TH ST, Ogden, Iowa",,,,,-94.0322885,42.0360415,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
205 W WALNUT ST,Ogden,Iowa,"205 W WALNUT ST, Ogden, Iowa",,,,,-94.0299147,42.0392719,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
332 SW 7TH ST PL,Ogden,Iowa,"332 SW 7TH ST PL, Ogden, Iowa",,,,,-94.0373357,42.0349183,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
301 SW 7TH ST,Ogden,Iowa,"301 SW 7TH ST, Ogden, Iowa",,,,,-94.0367525,42.036128,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.55,good_siding,37.38,poor/no_gutter,70.45,FALSE,0,G_OG_301 SW 7TH ST_
219 SW 9TH ST,Ogden,Iowa,"219 SW 9TH ST, Ogden, Iowa",,,,,-94.0387721,42.0370304,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,51.21,poor_siding,37.14,poor/no_gutter,54.22,FALSE,0,G_OG_219 SW 9TH ST_
241 W WALNUT ST,Ogden,Iowa,"241 W WALNUT ST, Ogden, Iowa",,,,,-94.0304533,42.0392723,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
108 W WALNUT ST,Ogden,Iowa,"108 W WALNUT ST, Ogden, Iowa",,,,,-94.0285383,42.0388374,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.26,poor_siding,37.46,good_gutter,70.01,FALSE,0,G_OG_108 W WALNUT ST_
101 W WALNUT ST,Ogden,Iowa,"101 W WALNUT ST, Ogden, Iowa",,,,,-94.0284187,42.0393822,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
233 W WALNUT ST,Ogden,Iowa,"233 W WALNUT ST, Ogden, Iowa",,,,,-94.0302538,42.0392407,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
125 W WALNUT ST,Ogden,Iowa,"125 W WALNUT ST, Ogden, Iowa",,,,,-94.0292365,42.039257,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
237 W WALNUT ST,Ogden,Iowa,"237 W WALNUT ST, Ogden, Iowa",,,,,-94.0304097,42.0393088,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
245 W WALNUT ST,Ogden,Iowa,"245 W WALNUT ST, Ogden, Iowa",,,,,-94.030553,42.0393267,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
337 SW 4TH ST,Ogden,Iowa,"337 SW 4TH ST, Ogden, Iowa",,,,,-94.03169,42.0351743,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.2,poor_siding,37.28,good_gutter,71.07,FALSE,0,G_OG_337 SW 4TH ST_
226 HAWS DR,Ogden,Iowa,"226 HAWS DR, Ogden, Iowa",,,,,-94.0306203,42.0302091,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
102 SW 6TH ST,Ogden,Iowa,"102 SW 6TH ST, Ogden, Iowa",,,,,-94.0348818,42.0388081,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.53,poor_siding,39.5,poor/no_gutter,69.68,FALSE,0,G_OG_102 SW 6TH ST_
614 W WALNUT ST,Ogden,Iowa,"614 W WALNUT ST, Ogden, Iowa",,,,,-94.0353207,42.0387927,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.6,poor_siding,40.6,good_gutter,52.23,FALSE,0,G_OG_614 W WALNUT ST_
229 W WALNUT ST,Ogden,Iowa,"229 W WALNUT ST, Ogden, Iowa",,,,,-94.0303336,42.0391993,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
213 W WALNUT ST,Ogden,Iowa,"213 W WALNUT ST, Ogden, Iowa",,,,,-94.0301541,42.0393407,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
210 W WALNUT ST,Ogden,Iowa,"210 W WALNUT ST, Ogden, Iowa",,,,,-94.0298349,42.0388113,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
214 W WALNUT ST,Ogden,Iowa,"214 W WALNUT ST, Ogden, Iowa",,,,,-94.0299745,42.0388257,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
319 W DIVISION ST,Ogden,Iowa,"319 W DIVISION ST, Ogden, Iowa",,,,,-94.0316501,42.0348668,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,37.83,poor_siding,36.38,good_gutter,70.05,FALSE,0,G_OG_319 W DIVISION ST_
220 SW 9TH ST,Ogden,Iowa,"220 SW 9TH ST, Ogden, Iowa",,,,,-94.0393307,42.0370108,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.98,poor_siding,35.93,good_gutter,67.31,FALSE,0,G_OG_220 SW 9TH ST_
232 SW 9TH ST,Ogden,Iowa,"232 SW 9TH ST, Ogden, Iowa",,,,,-94.0393307,42.0364702,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.68,poor_siding,37.02,good_gutter,64.39,FALSE,0,G_OG_232 SW 9TH ST_
302 W WALNUT ST,Ogden,Iowa,"302 W WALNUT ST, Ogden, Iowa",,,,,-94.030952,42.0387722,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
218 W WALNUT ST,Ogden,Iowa,"218 W WALNUT ST, Ogden, Iowa",,,,,-94.0300543,42.0388229,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
222 W WALNUT ST,Ogden,Iowa,"222 W WALNUT ST, Ogden, Iowa",,,,,-94.0301341,42.0387815,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
226 W WALNUT ST,Ogden,Iowa,"226 W WALNUT ST, Ogden, Iowa",,,,,-94.0302139,42.0388559,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
